NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,BLD,16,O,1,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,BLD,24,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,BLD,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,BLD,40,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,BLD,8,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <3cm kelps,NA,NA,NA,NA,NA,NA,NA,UNID Juv Laminariales,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,CAIS,0,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,CAIS,16,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,CAIS,24,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,CAIS,32,O,1,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,CAIS,40,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,CAIS,8,I,1,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,DEAC,0,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,DEAC,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,DEAC,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,DEAC,32,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,DEAC,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,DEAC,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,HESA,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,HESA,16,O,2,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,HESA,24,I,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,HESA,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,HESA,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,HESA,8,I,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Blood Star,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,Henricia sanguinolenta,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,MYSP,0,O,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,MYSP,16,O,1,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,MYSP,24,I,1,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,MYSP,32,O,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,MYSP,40,I,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,MYSP,8,I,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,PHGU,0,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,PHGU,16,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,PHGU,24,I,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,PHGU,32,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,PHGU,40,I,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,PHGU,8,I,1,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SDS,0,O,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SDS,16,O,26,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SDS,24,I,11,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SDS,32,O,56,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SDS,40,I,2,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SDS,8,I,0,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,0,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SL,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SLJ,0,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SLJ,16,O,1,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SLJ,24,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SLJ,32,O,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SLJ,40,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,North Pepperrell,SLJ,8,I,0,1,Algae,Phaeophyta,Brown Algae,juvenile <10cm,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRU,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRU,16,O,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRU,24,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRU,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRU,40,I,1,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRU,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,NA,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRUS,0,O,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRUS,16,O,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRUS,24,I,1,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRUS,32,O,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRUS,40,I,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,ASRUS,8,I,0,1,Invertebrate,Echinoderms,Sea Stars,juvenile,Common Star,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,CAIS,0,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,CAIS,16,O,3,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,CAIS,24,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,CAIS,32,O,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,CAIS,40,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,CAIS,8,I,0,1,Invertebrate,Arthropods,Crustaceans,juvenile,Atlantic Rock Crab,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,Cancer irroratus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,COF,0,O,0,1,Algae,Chlorophyta,Green Algae,NA,Green fleece,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium fragile,"READS ""CODIUM"" ON SHEET"
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,COF,16,O,0,1,Algae,Chlorophyta,Green Algae,NA,Green fleece,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium fragile,"READS ""CODIUM"" ON SHEET"
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,COF,24,I,0,1,Algae,Chlorophyta,Green Algae,NA,Green fleece,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium fragile,"READS ""CODIUM"" ON SHEET"
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,COF,32,O,0,1,Algae,Chlorophyta,Green Algae,NA,Green fleece,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium fragile,"READS ""CODIUM"" ON SHEET"
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,COF,40,I,0,1,Algae,Chlorophyta,Green Algae,NA,Green fleece,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium fragile,"READS ""CODIUM"" ON SHEET"
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,COF,8,I,1,1,Algae,Chlorophyta,Green Algae,NA,Green fleece,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium,Codium fragile,"READS ""CODIUM"" ON SHEET"
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,DEAC,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,DEAC,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,DEAC,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,DEAC,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,DEAC,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,DEAC,8,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sour or Stink Weed,Chromista,Ochrophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia aculeata,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,MYSP,0,O,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,MYSP,16,O,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,MYSP,24,I,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,MYSP,32,O,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,MYSP,40,I,1,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,MYSP,8,I,0,1,Fish,Chordates,Fish,<10cm,Sculpin,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Myoxocephalus,Myoxocephalus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,PHGU,0,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,PHGU,16,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,PHGU,24,I,1,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,PHGU,32,O,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,PHGU,40,I,0,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,PHGU,8,I,3,1,Fish,Chordates,Fish,NA,Rock gunnel,Animalia,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,Pholis gunnellus,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDL,0,O,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDL,16,O,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDL,24,I,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDL,32,O,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDL,40,I,0,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDL,8,I,1,1,Invertebrate,Echinoderms,Urchins,>20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDS,0,O,55,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
KEEN ONE,Byrnes,2014,7,19,SW Appledore,South Pepperrell,SDS,16,O,158,1,Invertebrate,Echinoderms,Urchins,juvenile <20mm,Green Sea Urchin,Animalia,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus droebachiensis,NA
