NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,50.5,16.5,4,11.7902979307558,1.37555331187686,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,89.5,22,4.5,31.1444056637279,3.06362624953015,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,33,11,2.5,5.49253885129701,0.732818484976034,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,89,28.5,5.5,31.440228606012,3.08759473517114,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,96,17,2,33.5452535882708,3.25703233543675,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,28,8,3.5,4.43869822244494,0.614793360321182,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,39,15,13.5,11.0303702678415,1.30204196467271,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,118.5,11,9.5,53.990130640531,4.82172470058378,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,47.5,17,9,12.5723524218851,1.45034103525466,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,127,13.5,5.5,57.4189051888331,5.07278072738926,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,100,17.5,11.5,42.2192025647684,3.93693047370694,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,101,18.5,8.5,40.879179731384,3.83363098105113,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,70.5,22.5,7,22.0801411981451,2.30725271657579,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,40,11,12.5,11.0303702678415,1.30204196467271,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,62.5,13.5,9.5,19.3656786536611,2.07077256383889,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,46,13,2,9.40238645341784,1.14144329864635,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,21,9,3.5,2.83635231106406,0.42500686287008,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,30.5,8.5,2.5,4.82234251117612,0.658275880568249,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,84,15,10,31.1444056637279,3.06362624953015,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,70,11.5,4,20.3346703798524,2.15581932815103,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,100.5,13,4,37.6124342882744,3.57925628049759,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,38,7.5,3,7.09981520686736,0.905504161422116,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,81,23,5,26.5792335044106,2.68837092549373,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,101,20.5,7,39.886630014079,3.75673414197025,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,58,10,7,16.1390443103315,1.78188916035218,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,58.5,9.5,1.5,13.9936736244837,1.58421876007405,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,45.5,17.5,7,11.0303702678415,1.30204196467271,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,85,24.5,3,27.6907254835439,2.78071199585522,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,58,19,6,15.699250748447099,1.74176414757305,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,18,6,1,4.19243908167428,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,18,13,1.25,4.30060169698443,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,26,17,2,8.9252344660194,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,27.5,9.5,1,9.23843033408216,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,29,13,1,10.2095352026373,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,35,17,3.5,16.6003127987086,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,37,13,1,16.1828053488711,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,31,12,2,12.2931663141554,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,11,10,2,2.00132449214691,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,17,13,0.5,3.57167090201372,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SADE,112,16.5,21,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,LADI,73,35,8,45.4636173356188,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,121,21,11,57.0333599940603,5.04468519442307,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,91,16.5,4,31.7372780744368,3.11162277223541,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,65,18,6,18.8889836133773,2.02866099579371,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,91,20,4.5,32.0355526588116,3.13571019408527,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,92,26,5.5,33.2408742652208,3.2326504430269,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,36,10.5,3.5,6.64358103743478,0.857259089238611,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,35.5,13,4,6.64358103743478,0.857259089238611,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,51,20.5,5,12.3747740107414,1.43152579041325,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,44.5,15.5,2,8.88520340729403,1.08943005618898,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,27,11.5,6,4.82234251117612,0.658275880568249,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,62,43,4.5,16.8087099988718,1.84262076894988,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,123.5,26,15,62.1340565896947,5.41378098221924,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,44.5,29,7.3,10.7696563182239,1.27661923019701,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,100.5,11,4.7,38.0625833307265,3.61453210683286,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,179,32,8,106.093299280917,8.41484818278799,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,148,32.5,14,82.1527240192666,6.81535561166675,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,111,31,37,69.9314590187667,5.96795342183708,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,130,22,10,63.3382955194008,5.50013120205296,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,189,33,23.5,133.235462399828,10.1531602221821,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,136,23.5,29,84.8833675810515,7.00156103518283,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,AGCL,34,21,2,14.5645995052907,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,AGCL,29,14,2,10.8831569061471,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,45,27,2,24.48710141818,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,44,23.5,1.5,22.987328466188,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,34,22.5,3,15.3633305066326,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,46,36.5,3.5,27.089137937636,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,36,20,5,18.7654125734902,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,59,29,4,43.3393594930151,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,11,27,3,2.31223826659055,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,46,31,6,29.8188993696844,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,42,20,2.5,22.0131306604298,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,110,34.5,9.5,47.7678637744153,4.35877466447797,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,108.5,35,8,45.6519162033019,4.19897945183627,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,81.5,36,8.5,28.8221493488449,2.87404266805951,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,107.5,29,8,44.9559633328086,4.14613940147694,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,60,20,7.5,17.2617783445984,1.88346783234188,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,186.5,30,10,115.887951185659,9.05024962000948,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,218,36.5,10,151.044915229595,11.2594520373499,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,43.5,14,7.5,10.4750538976406,1.24776142091266,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,69,33,7,21.3243613823706,2.24195108074435,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,48,19,5.5,11.4075571183348,1.33863652548053,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,114,27.5,13,53.240784134184,4.76648939510092,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,146,23.5,12,78.572964918935,6.56958938178544,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,173,22.5,5,97.1660742566914,7.8266866806282,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,74,20,7,23.8883699436396,2.46192862398899,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,148,19.5,25,92.3558411734901,7.50586398998998,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,186,23,6.5,111.717647034639,8.78091378424404,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,176,27,22,117.469083796492,9.15191819532694,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,216,35,30.5,173.573719609054,12.6267047593059,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,114.5,34,12.5,53.240784134184,4.76648939510092,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,34,24,10.5,8.21568447976654,1.02129644726256,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,AGCL,52,19.5,3.5,33.8545309353242,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,AGCL,39.5,37.5,3,20.1264029334459,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,AGCL,28,16,2.5,10.5437272030933,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
